candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition,Predicted_YS_MPa,Predicted_UTS_MPa,Predicted_Elongation_pct,Predicted_Hardness_HV,UTS_to_YS_Ratio,UTS_YS_Consistency,YS_Score,UTS_Score,Elongation_Score,Hardness_Score,Balanced_Score,Pareto_Optimal,Overall_Rank,YS_Ensemble_Mean_MPa,YS_Uncertainty_STD_MPa,YS_Relative_Uncertainty,Uncertainty_Risk,Predicted_YS_MPa_Norm,Predicted_UTS_MPa_Norm,Predicted_Elongation_pct_Norm,Predicted_Hardness_HV_Norm,Performance_Score,Uncertainty_Aware_Score,Uncertainty_Aware_Rank
CAND_02697,Al44.15Co12.25Cu12.40Mn11.61Mo8.75W10.84,6,44.15,12.25,0.0,12.4,0.0,11.61,8.75,0.0,0.0,0.0,0.0,10.84,100.0,True,833.40814,1479.2227,52.43644,625.297,1.7749079056159924,True,0.39703646,0.7136271357710285,0.5941982954581123,0.9042646127076216,0.6173883483888817,False,264,1469.916064453125,194.97309790186097,0.13264233422362096,Low,0.3970364408401311,0.7136271357710285,0.5941982954581123,0.9042646127076215,0.6522816211942234,0.5758937322798686,36
CAND_03633,Al43.70Co14.56Cu30.14Nb11.60,4,43.7,14.56,0.0,30.14,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,100.0,True,876.40607,1519.6853,49.46724,621.0386,1.7339967823190372,True,0.43289554,0.7454033421159396,0.5410922205448859,0.8951392286796149,0.6230336133709726,False,236,1318.6472086588542,178.41216783498763,0.13529939369942917,Low,0.43289548582525866,0.7454033421159396,0.5410922205448859,0.8951392286796149,0.6536325692914249,0.5757358569192316,37
CAND_04388,Al42.30Cr17.43Fe17.90Mo13.68Ti8.69,5,42.3,0.0,17.43,0.0,17.9,0.0,13.68,0.0,0.0,8.69,0.0,0.0,100.0,True,1135.9569,1483.8636,44.05592,585.7433333333332,1.306267507164112,True,0.6493535,0.7172717408143547,0.4443072396411273,0.8195045154764801,0.6439900637105649,False,188,1418.5702311197917,201.8285167304063,0.14227601306076104,Low,0.6493534615672815,0.7172717408143547,0.4443072396411273,0.8195045154764801,0.6576092393748109,0.5757008217416106,38
CAND_01793,Al43.79Co12.41Cu14.14Fe19.21Nb10.45,5,43.79,12.41,0.0,14.14,19.21,0.0,0.0,10.45,0.0,0.0,0.0,0.0,100.0,True,1098.38,1542.0435,45.871536,555.6193333333332,1.4039253201486697,True,0.6180154,0.7629617485629003,0.476780713745146,0.7549513808579222,0.6467310386490884,False,182,1393.1181233723958,194.4848100401736,0.13960396234697872,Low,0.6180154007001274,0.7629617485629003,0.476780713745146,0.7549513808579222,0.653177310966524,0.5731616706748945,41
CAND_03746,Al23.94Cr42.97Nb13.99Ti19.10,4,23.94,0.0,42.97,0.0,0.0,0.0,0.0,13.99,0.0,19.1,0.0,0.0,100.0,True,1186.7893,1708.0834,52.452003,409.0693333333333,1.439247379836082,True,0.69174623,0.8933566842291305,0.5944766498444368,0.440907366837552,0.6902861551445498,False,129,1226.6017618815104,178.72522480426088,0.14570762113541275,Low,0.6917462306680731,0.8933566842291305,0.5944766498444368,0.440907366837552,0.6551217328947981,0.5718053374259334,43
CAND_03794,Al21.49Cr20.84Fe8.04Mn9.99Nb29.51W10.13,6,21.49,0.0,20.84,0.0,8.04,9.99,0.0,29.51,0.0,0.0,0.0,10.13,100.0,True,1149.6812,1737.6738,53.573013,383.0371333333333,1.5114397556727472,True,0.6607991,0.916594702948354,0.6145266434583653,0.3851226068117513,0.6846181915792632,False,134,1385.1490397135417,185.16956472868864,0.13368205111486267,Low,0.6607991356052966,0.9165947029483541,0.6145266434583653,0.3851226068117513,0.6442607722059419,0.5682905287001554,47
CAND_02939,Al22.36Cr25.80Mo10.74Nb13.42Ni27.68,5,22.36,0.0,25.8,0.0,0.0,0.0,10.74,13.42,27.68,0.0,0.0,0.0,100.0,True,1175.701,1714.5934,56.29593,346.79273333333333,1.4583583133525615,True,0.68249893,0.8984691363035245,0.6632277865893426,0.3074539827124001,0.6862154734513795,False,133,1170.3980305989583,149.21011386532692,0.12748664126593562,Low,0.6824989053082573,0.8984691363035245,0.6632277865893426,0.30745398271240015,0.6379124527283812,0.5657827147398719,49
CAND_04082,Al33.80Cr27.14Mo21.15Nb17.91,4,33.8,0.0,27.14,0.0,0.0,0.0,21.15,17.91,0.0,0.0,0.0,0.0,100.0,True,954.70575,1604.5436,54.254337,527.2728333333333,1.680668206743951,True,0.49819523,0.812044508300969,0.6267125667320345,0.6942072754779947,0.6538811577634845,False,168,1091.574324544271,178.2838373565255,0.16332725435893566,Low,0.4981951815883128,0.812044508300969,0.6267125667320345,0.6942072754779947,0.6577898830248278,0.5654383842208787,50
CAND_01503,Al24.59Cr34.86Mo13.89Nb19.24Ni7.42,5,24.59,0.0,34.86,0.0,0.0,0.0,13.89,19.24,7.42,0.0,0.0,0.0,100.0,True,1071.6119,1578.0128,62.264717,418.8340333333333,1.47255992896398,True,0.5956916,0.7912092635244206,0.769983427692364,0.4618322769958919,0.6778409728615652,True,32,1231.0387654622396,195.05141449345044,0.15844457539906234,Low,0.5956915701793001,0.7912092635244206,0.769983427692364,0.4618322769958919,0.6546791345979941,0.5651363461842527,51
CAND_03278,Al44.26Co7.90Fe5.77Ti11.73W30.34,5,44.26,7.9,0.0,0.0,5.77,0.0,0.0,0.0,0.0,11.73,0.0,30.34,100.0,True,1004.5146,1442.4021,44.239113,623.022,1.4359195158429956,True,0.53973436,0.6847110754253405,0.4475837657025509,0.8993894838649307,0.6141379956997519,False,272,1454.7879150390625,202.5838864878641,0.1392532096215719,Low,0.5397343392363081,0.6847110754253405,0.4475837657025509,0.8993894838649307,0.6428546660572825,0.5642772481376821,54
CAND_02210,Al44.40Co29.14Ti11.47V14.99,4,44.4,29.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.47,14.99,0.0,100.0,True,984.94666,1164.7622,56.059692,666.5282,1.182563739633841,True,0.5234152,0.4666741041980715,0.6590025161712667,0.9926195192301508,0.610670350545617,True,61,1225.3096801757813,209.7100549784276,0.17114861522055622,Low,0.5234152364160962,0.4666741041980715,0.6590025161712667,0.9926195192301509,0.6604278440038963,0.5639146351033524,55
CAND_03678,Al43.29Ni6.76Ti27.82W22.13,4,43.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,27.82,0.0,22.13,100.0,True,954.20514,1476.86,47.24704,616.808,1.547738467746944,True,0.49777773,0.7117716533568701,0.501382498221585,0.8860734176546093,0.6211214612193003,False,249,1370.98544921875,210.28885211303196,0.153385181609961,Low,0.4977776871528828,0.7117716533568701,0.501382498221585,0.8860734176546093,0.6492513140964867,0.5629093597251047,59
CAND_02866,Al30.59Co38.96Nb14.32V16.13,4,30.59,38.96,0.0,0.0,0.0,0.0,0.0,14.32,0.0,0.0,16.13,0.0,100.0,True,1148.5236,1293.2433,57.618034,526.7427333333333,1.126005025516264,True,0.6598337,0.5675732541543562,0.6868744773030284,0.6930713168848031,0.6439014178453849,True,43,1247.4760457356772,205.29320086294916,0.16456684804867824,Low,0.6598337302828826,0.5675732541543562,0.6868744773030284,0.6930713168848031,0.6518381946562676,0.5597258721115691,62
CAND_02111,Al19.38Co35.48Cr30.06Ti15.08,4,19.38,35.48,30.06,0.0,0.0,0.0,0.0,0.0,0.0,15.08,0.0,0.0,100.0,True,1204.8334,1547.213,61.494606,375.4635333333333,1.2841717646260205,True,0.7067945,0.7670214752907927,0.7562094911244334,0.3688930350302113,0.6865311237083956,True,28,1160.1228881835937,188.22386987711315,0.16224476888979888,Low,0.7067944944709152,0.7670214752907927,0.7562094911244334,0.36889303503021137,0.6497296239790882,0.5590299404829534,63
CAND_00029,Al19.30Cr38.69Mn17.01Nb25.00,4,19.3,0.0,38.69,0.0,0.0,17.01,0.0,25.0,0.0,0.0,0.0,0.0,100.0,True,1063.2429,1684.2882,58.51292,369.183,1.584104787759845,True,0.5887121,0.8746697687758865,0.7028800959729723,0.3554343936232599,0.6680497425337862,False,149,1348.392333984375,172.650118192103,0.12804145636302888,Low,0.5887120633174456,0.8746697687758865,0.7028800959729723,0.3554343936232599,0.6304240804223911,0.5588660566208008,65
CAND_01664,Al33.57Cr26.06Fe25.71Ni9.32Ti5.34,5,33.57,0.0,26.06,0.0,25.71,0.0,0.0,0.0,9.32,5.34,0.0,0.0,100.0,True,1102.2439,1765.6212,49.852623,447.6030666666666,1.6018425737093922,True,0.6212378,0.9385424361440404,0.5479850463795499,0.5234818348770645,0.6834526239185148,False,136,1138.8135498046875,208.21910914094795,0.18283862988516306,Low,0.6212377828919684,0.9385424361440403,0.5479850463795499,0.5234818348770645,0.6578117750731558,0.5561297699053167,71
CAND_01908,Al40.59Cu17.92Nb19.50W21.99,4,40.59,0.0,0.0,17.92,0.0,0.0,0.0,19.5,0.0,0.0,0.0,21.99,100.0,True,930.7706,1483.8318,45.463417,581.232,1.59419705818051,True,0.47823396,0.7172467675461572,0.4694812397496216,0.8098371171238096,0.5974901056858549,False,338,1358.0233805338542,155.05257102200025,0.11417518523211828,Low,0.47823395041798017,0.7172467675461572,0.46948123974962164,0.8098371171238096,0.6186997687093921,0.5552984637514586,74
CAND_00303,Al38.27Cr12.16Cu13.48Mo6.96Nb15.98Ni13.15,6,38.27,0.0,12.16,13.48,0.0,0.0,6.96,15.98,13.15,0.0,0.0,0.0,100.0,True,1142.7908,1416.7638,48.07109,512.837,1.2397403228587158,True,0.6550527,0.6645767313364105,0.5161211689181512,0.6632725293454182,0.6244100194033216,False,230,1448.3334147135417,182.52619983544122,0.12602498705143947,Low,0.6550527388935125,0.6645767313364105,0.5161211689181512,0.6632725293454182,0.6247557921233731,0.5548329737862494,76
CAND_04389,Al26.27Cr24.24Mn28.32Nb21.17,4,26.27,0.0,24.24,0.0,0.0,28.32,0.0,21.17,0.0,0.0,0.0,0.0,100.0,True,1052.2899,1754.993,52.999966,414.4774,1.6677846776450955,True,0.57957757,0.93019586730578,0.604277324816711,0.4524963874045241,0.6718758250250078,False,145,1265.7867228190105,200.49203978477811,0.1583932238902506,Low,0.5795775742915297,0.9301958673057801,0.604277324816711,0.45249638740452414,0.6416367884546362,0.5539024013795739,82
CAND_00304,Al36.32Co34.95Cr5.74Cu22.99,4,36.32,34.95,5.74,22.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,843.5698,1486.652,59.2536,558.8864666666666,1.7623342577205434,True,0.40551102,0.7194615351867419,0.7161276399466785,0.7619525658892411,0.6308165663806491,False,219,1136.079960123698,202.44083778515053,0.17819242033202357,Low,0.40551097491801746,0.7194615351867419,0.7161276399466785,0.7619525658892411,0.6507631789851698,0.5523403204391518,86
CAND_02365,Al18.04Cr40.51Mo12.55Nb28.90,4,18.04,0.0,40.51,0.0,0.0,0.0,12.55,28.9,0.0,0.0,0.0,0.0,100.0,True,1102.5184,1603.6506,61.47791,361.387,1.4545340490981284,True,0.62146676,0.8113432149519008,0.7559108722955398,0.3387282378177136,0.6696299539329102,False,148,1328.764278157552,192.01428214978742,0.14450590319603715,Low,0.6214667080483287,0.8113432149519008,0.7559108722955398,0.33872823781771366,0.6318622582783707,0.5520830050014534,88
CAND_03613,Al40.86Cr5.87Cu18.13Nb13.69W21.45,5,40.86,0.0,5.87,18.13,0.0,0.0,0.0,13.69,0.0,0.0,0.0,21.45,100.0,True,952.45917,1495.3218,41.934822,585.684,1.5699589557792388,True,0.49632165,0.7262701276590277,0.4063700211020276,0.8193773692590445,0.591276649430326,False,376,1383.1501953125,153.1969172215096,0.11075942275878238,Low,0.49632159806271775,0.7262701276590277,0.4063700211020276,0.8193773692590445,0.6120847790207044,0.551050719426242,89
CAND_04980,Al18.19Cr31.81Cu8.85Nb10.53Ni30.62,5,18.19,0.0,31.81,8.85,0.0,0.0,0.0,10.53,30.62,0.0,0.0,0.0,100.0,True,1249.8982,1595.5479,56.35847,313.87640000000005,1.276542288385597,True,0.74437726,0.8049799790958038,0.6643463552021248,0.2369171185238466,0.6664313329002413,False,151,1318.1142578125,151.96440189290232,0.1152892482515875,Low,0.7443772499767217,0.8049799790958038,0.6643463552021248,0.23691711852384667,0.6126551756996242,0.5493240221405068,92
CAND_04268,Al39.66Cu17.28Nb20.93Ti14.24W7.89,5,39.66,0.0,0.0,17.28,0.0,0.0,0.0,20.93,0.0,14.24,0.0,7.89,100.0,True,1134.2123,1380.9733,44.862915,570.2804,1.217561583504521,True,0.6478985,0.6364696321092839,0.4587408705600951,0.78636878260354,0.6179509791829932,False,262,1361.657177734375,207.17456208971475,0.15214884148330712,Low,0.6478985150179697,0.6364696321092839,0.4587408705600951,0.78636878260354,0.6323694500727222,0.5488609000019414,94
CAND_02928,Al18.34Co25.97Cr14.59Mo8.97Ti15.13W17.00,6,18.34,25.97,14.59,0.0,0.0,0.0,8.97,0.0,0.0,15.13,0.0,17.0,100.0,True,1221.3737,1554.8242,54.716496,371.1898000000001,1.273012718753589,True,0.7205886,0.7729987249418875,0.6349785813069442,0.3597347929909576,0.6607810810220909,False,158,1358.8728474934896,190.2383746189418,0.13999718588081747,Low,0.7205886320437591,0.7729987249418875,0.6349785813069442,0.35973479299095773,0.6220751828208871,0.5456813319589394,103
CAND_03858,Al23.83Co11.81Cr30.81Ti33.55,4,23.83,11.81,30.81,0.0,0.0,0.0,0.0,0.0,0.0,33.55,0.0,0.0,100.0,True,1128.7141,1452.5468,59.899075,412.0853333333333,1.2869040844105604,True,0.64331317,0.6926779406417928,0.7276723805180833,0.447370394789005,0.6498209903644526,True,39,1258.7999348958333,194.26844737614803,0.1543282947438537,Low,0.6433131733250735,0.6926779406417928,0.7276723805180833,0.44737039478900503,0.6277584723184886,0.5438301003076327,109
CAND_02477,Al36.99Cu10.94Fe15.42Ni8.28Ti6.88W21.49,6,36.99,0.0,0.0,10.94,15.42,0.0,0.0,0.0,8.28,6.88,0.0,21.49,100.0,True,973.90796,1515.6971,49.194893,506.62,1.5563042544396306,True,0.5142093,0.7422713173289814,0.5362211171552886,0.649950034393766,0.6084919607897701,False,297,1467.8377115885417,188.00572505702462,0.12808345471214166,Low,0.5142092760389959,0.7422713173289814,0.5362211171552886,0.649950034393766,0.6106629362292579,0.5413278013062284,113
CAND_04076,Al22.89Cr26.30Mn9.89Mo8.33Nb12.88V19.71,6,22.89,0.0,26.3,0.0,0.0,9.89,8.33,12.88,0.0,0.0,19.71,0.0,100.0,True,1394.9462,1345.5483,52.601704,396.2743333333333,0.964587976108999,False,0.86534315,0.6086495684018483,0.5971541496829742,0.4134887850607478,0.6535096896248181,True,37,1314.6224812825521,202.91805992699258,0.1543546248570348,Low,0.8653431373346198,0.6086495684018483,0.5971541496829742,0.4134887850607478,0.6211589101200474,0.5381005946911479,121
CAND_04610,Al18.52Cr25.03Fe20.73Nb35.72,4,18.52,0.0,25.03,0.0,20.73,0.0,0.0,35.72,0.0,0.0,0.0,0.0,100.0,True,1228.2239,1625.974,56.071358,298.4753333333333,1.3238417120122925,True,0.7263015,0.8288742921619662,0.6592111701756912,0.2039139605832438,0.6619426305988545,False,156,1440.8508707682292,178.34238050388925,0.1237757384348882,Low,0.7263015031042291,0.8288742921619662,0.6592111701756912,0.20391396058324382,0.6045752315062826,0.5379856592635558,122
CAND_04411,Al43.46Co25.13Cr8.12Fe23.29,4,43.46,25.13,8.12,0.0,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,835.4331,1490.5067,55.803032,577.8008,1.7841125641815416,True,0.3987252,0.7224887193666445,0.6544119849887163,0.8024843513721432,0.6203398312293253,False,253,958.4092366536458,189.82433382982157,0.19806187854846513,Low,0.39872519961835795,0.7224887193666445,0.6544119849887163,0.8024843513721432,0.6445275638364655,0.5379751875732456,123
CAND_04166,Al18.71Cr21.95Nb33.19Ti26.15,4,18.71,0.0,21.95,0.0,0.0,0.0,0.0,33.19,0.0,26.15,0.0,0.0,100.0,True,1200.0415,1620.7552,48.11817,361.799,1.3505826212879193,True,0.7027982,0.8247758490151387,0.5169632253666607,0.3396111182938404,0.6384546940507886,False,200,1358.3680826822917,148.06086089657043,0.10899907233111891,Low,0.7027981867960056,0.8247758490151387,0.5169632253666607,0.33961111829384044,0.5960370948679113,0.537454998600711,125
CAND_02730,Al18.89Co16.90Cr30.02V5.62W28.57,5,18.89,16.9,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,28.57,100.0,True,1197.622,1334.1968,61.50688,376.876,1.114038367414918,True,0.7007804,0.5997349755105299,0.7564290196046588,0.3719198293097744,0.6350498424389567,True,50,1516.955126953125,196.9930168529785,0.1298608069235694,Low,0.700780392931475,0.5997349755105299,0.7564290196046588,0.37191982930977446,0.6072160543391095,0.5374255400472399,128
CAND_00790,Al43.35Co6.66Cu20.59Mn8.85Ni7.32W13.23,6,43.35,6.66,0.0,20.59,0.0,8.85,0.0,0.0,7.32,0.0,0.0,13.23,100.0,True,757.34467,1475.6036,48.20028,612.328,1.9483910921489465,True,0.33360168,0.7107849736661991,0.5184318161692759,0.8764731639336181,0.5743949331962679,False,504,1394.1457275390626,188.02841342094356,0.13486998504299127,Low,0.33360168031898735,0.7107849736661991,0.5184318161692759,0.8764731639336181,0.6098229085220201,0.5373504600167206,129
CAND_03778,Al41.92Fe16.80Mo7.00Nb12.60V21.68,5,41.92,0.0,0.0,0.0,16.8,0.0,7.0,12.6,0.0,0.0,21.68,0.0,100.0,True,1275.6289,1185.5498,43.232178,563.517,0.9293845523500968,False,0.76583594,0.4829990824994035,0.4295740777250653,0.7718753995641313,0.5978253512682263,True,71,1393.1415771484376,198.02416654567537,0.14214216975061691,Low,0.7658359185405065,0.4829990824994035,0.42957407772506534,0.7718753995641313,0.6125711195822767,0.5363352617617032,132
CAND_04953,Al18.64Cr40.08Cu8.71Mn10.26Nb8.92Ni13.39,6,18.64,0.0,40.08,8.71,0.0,10.26,0.0,8.92,13.39,0.0,0.0,0.0,100.0,True,1091.5103,1609.6176,57.95724,340.667,1.4746701592949492,True,0.6122862,0.8160292366919789,0.6929413974320248,0.2943270643581293,0.6458790489978197,False,183,1541.3708740234374,197.59101561441335,0.12819174083563803,Low,0.6122862671968555,0.8160292366919789,0.6929413974320248,0.2943270643581293,0.603895991419747,0.5352777985880738,134
CAND_02646,Al32.56Cr20.52Mo21.07Nb15.79Ni10.06,5,32.56,0.0,20.52,0.0,0.0,0.0,21.07,15.79,10.06,0.0,0.0,0.0,100.0,True,1027.9246,1531.4122,48.30173,501.1183666666667,1.489809912884327,True,0.55925757,0.7546127452236523,0.5202463154619968,0.6381605085277253,0.6199467487904128,False,255,1120.7751098632812,173.83324886817263,0.15510091840759904,Low,0.5592576103124236,0.7546127452236523,0.5202463154619968,0.6381605085277253,0.6180692948814495,0.5350781780465628,135
CAND_03950,Al43.96Cu31.15Fe16.21Nb8.68,4,43.96,0.0,0.0,31.15,16.21,0.0,0.0,8.68,0.0,0.0,0.0,0.0,100.0,True,970.31,1518.6327,42.962517,557.7256666666667,1.5651005388185697,True,0.5112087,0.7445767112321444,0.4247510151940215,0.7594650715768917,0.5968431448013117,False,343,1427.2368570963542,201.21355098532158,0.14098119032231343,Low,0.5112086802081107,0.7445767112321444,0.4247510151940215,0.7594650715768917,0.6100003695527921,0.5346278928406123,139
CAND_03653,Al38.74Cu25.29Fe11.89Nb24.08,4,38.74,0.0,0.0,25.29,11.89,0.0,0.0,24.08,0.0,0.0,0.0,0.0,100.0,True,964.8302,1445.0532,46.47209,564.592,1.4977279937003165,True,0.5066387,0.6867930449636548,0.487522012988524,0.7741790318744136,0.5960368921772177,False,351,1267.773681640625,190.8880562655512,0.15056950544873524,Low,0.5066386835894481,0.6867930449636548,0.48752201298852404,0.7741790318744136,0.6137831933540101,0.5334603345971938,142
CAND_03972,Al24.13Cr23.07Nb40.09Ti6.66V6.05,5,24.13,0.0,23.07,0.0,0.0,0.0,0.0,40.09,0.0,6.66,6.05,0.0,100.0,True,1234.6438,1440.3177,51.320038,416.6153333333333,1.166585618756675,True,0.73165554,0.6830741483740553,0.5742307189239363,0.4570777941988465,0.636538260758129,True,49,1414.7322143554688,209.21378615961504,0.14788225222886422,Low,0.7316555162602119,0.6830741483740553,0.5742307189239363,0.45707779419884653,0.6115095444392625,0.532728459954741,145
CAND_00440,Al21.72Co22.95Cu14.55Mo6.62Nb11.22Ni22.94,6,21.72,22.95,0.0,14.55,0.0,0.0,6.62,11.22,22.94,0.0,0.0,0.0,100.0,True,1092.2458,1599.2418,59.077377,365.38933333333335,1.4641775023195962,True,0.6128997,0.8078808833535004,0.7129757768726407,0.3473048930578879,0.6565738713044602,False,160,1189.614571126302,195.6975821506104,0.16450503120966992,Low,0.6128996531804729,0.8078808833535004,0.7129757768726407,0.3473048930578879,0.6202653016161255,0.5326428697107504,146
CAND_01463,Al42.51Cr5.71Cu19.34Mo12.26W20.18,5,42.51,0.0,5.71,19.34,0.0,0.0,12.26,0.0,0.0,0.0,0.0,20.18,100.0,True,735.1536,1431.2947,48.668716,614.198,1.946932791155521,True,0.315095,0.6759881798537394,0.5268100989754366,0.8804804126966211,0.561099544320466,False,629,1304.9958821614584,166.66334245018564,0.12771177651085147,Low,0.31509496203282533,0.6759881798537394,0.5268100989754366,0.8804804126966211,0.5995934133896557,0.5316903005525064,153
CAND_02976,Al24.41Cr28.98Mn7.12Ni26.02W13.47,5,24.41,0.0,28.98,0.0,0.0,7.12,0.0,0.0,26.02,0.0,0.0,13.47,100.0,True,883.47577,1678.4884,62.890656,370.3364333333333,1.8998691971124848,True,0.43879145,0.8701150530245703,0.7811787541860695,0.3579061018041189,0.6416525588562431,False,193,1245.8487345377605,190.3803892153445,0.1528118012544919,Low,0.4387914136136744,0.8701150530245703,0.7811787541860695,0.35790610180411886,0.6119978306571082,0.5308740160285755,157
