Property,Feature,Material_Feature,Mean_SHAP,Mean_Absolute_SHAP,SHAP_Value_Min,SHAP_Value_Max,Feature_Value_Min,Feature_Value_Max,Feature_SHAP_Correlation
Elongation,elements__Al_at_pct,al_at_pct,-0.08004695922136307,2.0968329906463623,-9.825053215026855,8.801241874694824,1.998001998001998,64.97725795971411,-0.7139388961791407
Elongation,elements__Fe_at_pct,fe_at_pct,-0.6884374618530273,1.8026068210601807,-6.796676158905029,7.54619026184082,5.0,55.0,0.27579373104115995
Elongation,numeric__Density_Calc_g_cm3,density_calc_g_cm3,0.6435992121696472,1.7672414779663086,-5.93711519241333,6.545636177062988,3.2,13.7,0.5484533533628181
Elongation,numeric__Grain_Size_um,grain_size_um,-0.9414942860603333,1.6967381238937378,-20.24014663696289,15.254548072814941,0.05,550.0,-0.03740999299952324
Elongation,numeric__Test_Temperature_C,test_temperature_c,-0.09891985356807709,1.3861234188079834,-6.6653218269348145,11.729662895202637,-268.8,1200.0,0.8915182687445689
Elongation,elements__Cr_at_pct,cr_at_pct,-0.8605104684829712,1.3611112833023071,-6.267146110534668,9.0849027633667,3.0,41.658341658341655,-0.1843358831731573
Elongation,elements__Ni_at_pct,ni_at_pct,-0.06886296719312668,1.2619000673294067,-6.792972564697266,3.511500835418701,4.0,60.0,0.6199750856016216
Elongation,numeric__Atomic_Size_Mismatch,atomic_size_mismatch,0.418154239654541,0.9521004557609558,-2.471203565597534,14.40595531463623,0.302115884766774,6.39938988296547,-0.8105546317486388
Elongation,elements__Mn_at_pct,mn_at_pct,0.05639023333787918,0.9266303181648254,-1.0225673913955688,14.98454475402832,8.0,60.0,-0.004587990908970183
Elongation,elements__Hf_at_pct,hf_at_pct,0.6778446435928345,0.8858105540275574,-0.42739665508270264,8.03688907623291,10.0,33.333333333333336,0.4468743693871496
Elongation,elements__Mo_at_pct,mo_at_pct,-0.1853979080915451,0.8462396264076233,-7.516037940979004,0.9098619818687439,1.0,28.571428571428573,-0.773407280929969
Elongation,elements__Co_at_pct,co_at_pct,-0.2853713929653168,0.7035852074623108,-3.754781484603882,2.8109495639801025,4.0,65.0,0.3130439129183161
Elongation,numeric__VEC,vec,0.12104374915361404,0.648443877696991,-7.973520755767822,2.345510959625244,7.14826574983941,8.7271832781843,0.46028348182164774
Elongation,elements__Nb_at_pct,nb_at_pct,0.04708101227879524,0.6321584582328796,-13.578766822814941,1.0420722961425781,1.9607843137254903,33.333333333333336,0.6078081744603496
Elongation,elements__Ta_at_pct,ta_at_pct,-0.17707638442516327,0.5902190804481506,-6.577305316925049,1.0009698867797852,0.999000999000999,33.333333333333336,-0.25833065211880707
Elongation,numeric__Matrix_Volume_pct,matrix_volume_pct,-0.10894489288330078,0.5810893774032593,-7.114468097686768,12.317472457885742,34.0,100.0,0.6620054809984568
Elongation,elements__Cu_at_pct,cu_at_pct,0.008495007641613483,0.548507034778595,-4.753803253173828,7.929603099822998,0.0,24.752475247524757,-0.7230872826994943
Elongation,numeric__Mixing_Enthalpy,mixing_enthalpy,-0.03957999497652054,0.44061756134033203,-3.180877208709717,2.944730043411255,-17.1254850899317,2.43100441127143,0.7017155943410099
Elongation,elements__Ti_at_pct,ti_at_pct,0.0637412816286087,0.4055365025997162,-3.1095919609069824,4.676794528961182,0.0,60.002799944001126,0.11831381396547076
Elongation,elements__Zr_at_pct,zr_at_pct,0.07289506494998932,0.3385430872440338,-0.38631078600883484,7.157487392425537,5.003248862897986,33.333333333333336,-0.15525772669904087
Elongation,elements__V_at_pct,v_at_pct,0.10037121921777725,0.3308987021446228,-2.9706170558929443,2.1351749897003174,1.6966067864271457,30.0,0.5036517388562421
Elongation,numeric__Mixing_Entropy,mixing_entropy,0.09856551885604858,0.32345396280288696,-5.08888578414917,5.855251789093018,10.6238162680701,14.6927718160135,-0.6803860384673666
Elongation,numeric__Density_Exp_g_cm3,density_exp_g_cm3,0.06890667974948883,0.24882367253303528,-2.164332866668701,12.128779411315918,3.06,8.6,0.28087128999267275
Elongation,elements__Si_at_pct,si_at_pct,-0.08068038523197174,0.13399168848991394,-7.533870220184326,0.24152639508247375,7.4074074074074066,16.666666666666668,-0.917823122384663
Elongation,elements__Sn_at_pct,sn_at_pct,0.07388798147439957,0.08356665819883347,-0.006919638719409704,5.8783063888549805,0.99009900990099,3.567984570877531,-0.9519746054331545
Elongation,elements__W_at_pct,w_at_pct,-0.012528765015304089,0.06903199106454849,-2.7117390632629395,0.1730702817440033,20.0,28.571428571428573,-0.7283679314815544
Elongation,elements__Ca_at_pct,ca_at_pct,-0.0471612773835659,0.0471612773835659,-0.2122185379266739,-0.02857646718621254,0.97856477166822,0.97856477166822,-5.376229771825437e-17
Elongation,elements__C_at_pct,c_at_pct,0.005592138972133398,0.009957347996532917,-0.06633821874856949,0.4414915144443512,0.0341880341880341,11.11111111111111,-0.7040881165717544
Elongation,elements__Mg_at_pct,mg_at_pct,0.007815045304596424,0.008665644563734531,-0.01600792445242405,0.22126975655555725,5.003248862897986,20.0,-0.33741677532063324
Elongation,elements__Zn_at_pct,zn_at_pct,-0.00664190948009491,0.00664190948009491,-0.02547127939760685,-0.004488640930503607,5.003248862897986,5.003248862897986,0.0
Elongation,elements__Pd_at_pct,pd_at_pct,-0.00227694702334702,0.00227694702334702,-0.016856269910931587,-0.0006115784053690732,18.18783068783069,18.18783068783069,-3.204994286571088e-17
Elongation,elements__Y_at_pct,y_at_pct,0.0,0.0,0.0,0.0,14.285714285714286,20.0,
Elongation,elements__Re_at_pct,re_at_pct,0.0,0.0,0.0,0.0,11.11111111111111,14.285714285714286,
