candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition,Predicted_YS_MPa,Predicted_UTS_MPa,Predicted_Elongation_pct,Predicted_Hardness_HV,UTS_to_YS_Ratio,UTS_YS_Consistency,YS_Score,UTS_Score,Elongation_Score,Hardness_Score,Balanced_Score,Pareto_Optimal,Overall_Rank,YS_Ensemble_Mean_MPa,YS_Uncertainty_STD_MPa,YS_Relative_Uncertainty,Uncertainty_Risk,Predicted_YS_MPa_Normalized,Predicted_UTS_MPa_Normalized,Predicted_Elongation_pct_Normalized,Predicted_Hardness_HV_Normalized,Performance_Score,Uncertainty_Penalty,Uncertainty_Aware_Score,Final_Rank,Nearest_Experimental_Distance,Nearest_Experimental_Record_ID,Nearest_Experimental_Alloy,Nearest_Experimental_Composition,Novelty_Percentile,Novelty_Score,Discovery_Score,Discovery_Rank,Novelty_Category
CAND_01102,Al32.46Co27.93Mn14.36W25.25,4,32.46,27.93,0.0,0.0,0.0,14.36,0.0,0.0,0.0,0.0,0.0,25.25,100.0,True,667.4169,1491.359,58.38758,542.4725333333332,2.234523978601472,True,0.25860447,0.7231580500737115,0.700638308478151,0.7267789220143671,0.5787051764788099,False,471,1120.460917154948,208.4802186484467,0.1860664798356515,Low,0.2586044897602278,0.7231580500737115,0.700638308478151,0.7267789220143671,0.6022949425816143,0.1860664798356515,0.5078087550919337,254,6.370720817676089,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,85.98,0.3966442640654781,0.5673354988262018,197,Very High
CAND_04725,Al18.80Co22.58Mn9.14Nb18.58V13.83W17.07,6,18.8,22.58,0.0,0.0,0.0,9.14,0.0,18.58,0.0,0.0,13.83,17.07,100.0,True,1152.5602,1184.7328,55.77855,370.3916,1.027914047245152,True,0.66320014,0.4823574736906815,0.6539741084812308,0.3580243192141505,0.5608644680501483,False,632,1370.5582885742188,181.8845400124296,0.1327083579944948,Low,0.6632001393399456,0.4823574736906815,0.6539741084812308,0.3580243192141505,0.5393890101815021,0.1327083579944948,0.4761940762373395,466,6.430027457876134,R01497,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,86.38,0.40065074257084327,0.5666575968064158,199,Very High
CAND_03775,Al14.21Cr43.51Mn14.27W28.01,4,14.21,0.0,43.51,0.0,0.0,14.27,0.0,0.0,0.0,0.0,0.0,28.01,100.0,True,803.0081,1664.4427,58.61843,349.32,2.072759494409031,True,0.37168372,0.8590846431779781,0.7047672110087039,0.3128696972705705,0.5923527712888155,False,369,1114.4559041341147,161.57544186985098,0.1449814580105691,Low,0.3716836761393728,0.8590846431779781,0.7047672110087039,0.3128696972705705,0.5621013068991564,0.1449814580105691,0.4909261219616779,345,5.952452969597216,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,80.94,0.36838804963213934,0.5660043276424133,202,Very High
CAND_04290,Al9.61Cr42.27Mo15.06W33.06,4,9.61,0.0,42.27,0.0,0.0,0.0,15.06,0.0,0.0,0.0,0.0,33.06,100.0,True,894.9863,1438.308,52.704056,332.577,1.6070725940733208,True,0.4483909,0.6814958849433472,0.5989847818328861,0.276990891902143,0.5302608769740905,False,999,1096.9943888346354,139.24384462242713,0.1269321393433464,Low,0.4483908667285723,0.6814958849433472,0.5989847818328861,0.276990891902143,0.5014656063517371,0.1269321393433464,0.444982966449015,815,7.937179135775186,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,94.1,0.5024668424453222,0.5654097127299715,205,Extreme
CAND_00464,Al25.41Cu14.50Fe11.84Mo16.12W32.13,5,25.41,0.0,0.0,14.5,11.84,0.0,16.12,0.0,0.0,0.0,0.0,32.13,100.0,True,758.1519,1284.597,46.75769,426.1433333333333,1.6943794139883064,True,0.33427492,0.5607831167702038,0.4926301549106637,0.4774954766661689,0.4632992780615202,False,2317,1413.6877360026042,151.562357021887,0.1072106329863555,Low,0.3342748870729716,0.5607831167702038,0.4926301549106637,0.4774954766661689,0.466295908855002,0.1072106329863555,0.4211447171504433,1179,8.560666231276961,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,95.1,0.5445867069002053,0.5651593762210254,207,Extreme
CAND_01979,Al33.95Co8.73Cu5.35Nb12.20V26.14W13.63,6,33.95,8.73,0.0,5.35,0.0,0.0,0.0,12.2,0.0,0.0,26.14,13.63,100.0,True,1120.0225,1122.1245,44.551804,523.5007333333333,1.0018767829537458,True,0.6360646,0.4331897420149093,0.4531764477956033,0.6861239904197466,0.536989015783877,False,905,1398.7065104166666,207.8224739149793,0.1485819021840902,Low,0.6360646272812819,0.4331897420149093,0.4531764477956033,0.6861239904197466,0.5521387018778853,0.1485819021840902,0.4807133917293698,416,6.608969696221965,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,88.02,0.41273924107988463,0.5650956656365513,208,Very High
CAND_04950,Al42.25Fe25.06Mo9.03W23.66,4,42.25,0.0,0.0,0.0,25.06,0.0,9.03,0.0,0.0,0.0,0.0,23.66,100.0,True,781.8085,1502.4084,44.227493,536.3116666666666,1.921709030310364,True,0.35400382,0.7318353969171537,0.4473759344380716,0.7135767159560643,0.5446322596013319,False,806,1125.4677734375,159.91512761646348,0.1420877002351093,Low,0.3540038155026698,0.7318353969171537,0.4473759344380716,0.7135767159560643,0.5616979657034898,0.1420877002351093,0.4918168417257791,341,5.733263782754441,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,77.88000000000001,0.353580656012607,0.5647754914888423,211,Very High
CAND_00238,Al26.90Mo17.14Ni8.27Ti14.96W32.73,5,26.9,0.0,0.0,0.0,0.0,0.0,17.14,0.0,8.27,14.96,0.0,32.73,100.0,True,907.1605,1172.2876,47.4746,452.1413333333333,1.2922603783725377,True,0.4585438,0.4725839731444071,0.505452556960388,0.5332069490407959,0.4856825276409102,False,1856,1381.1325236002604,170.37834752931013,0.1233613318185985,Low,0.458543801659578,0.4725839731444071,0.505452556960388,0.5332069490407959,0.4924468202012922,0.1233613318185985,0.4383690325214194,905,8.12906921059676,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,94.5,0.5154300360703923,0.5644390782376428,214,Extreme
CAND_04843,Cr29.77Cu21.62Mo6.96W41.65,4,0.0,0.0,29.77,21.62,0.0,0.0,6.96,0.0,0.0,0.0,0.0,41.65,100.0,True,747.59357,1447.5453,47.923992,313.171,1.9362730821949623,True,0.32546955,0.6887501481609815,0.5134902254291354,0.2354055071455458,0.4679492988790581,False,2227,981.4149373372396,149.78076862276652,0.1526171682582593,Low,0.3254695415496448,0.6887501481609815,0.5134902254291354,0.2354055071455458,0.4407788555713268,0.1526171682582593,0.3824156603856558,1970,12.403960693382643,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,98.78,0.8042216584043986,0.5641192479128092,215,Extreme
CAND_02415,Al16.07Cu22.35Mn11.86Ni7.53Ti10.44W31.75,6,16.07,0.0,0.0,22.35,0.0,11.86,0.0,0.0,7.53,10.44,0.0,31.75,100.0,True,1030.172,1464.2012,44.57531,343.0513333333334,1.421317220972823,True,0.5611319,0.7018304078393067,0.4535968679077246,0.2994364851071064,0.5372033923922592,False,902,1342.9814615885416,172.30525856942594,0.1283005488144379,Low,0.5611318776945877,0.7018304078393067,0.4535968679077246,0.2994364851071064,0.5039989096371814,0.1283005488144379,0.4466885265337842,789,7.7238271414724915,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,93.62,0.48805378218145845,0.5626337227597478,220,Extreme
CAND_03035,Al24.52Cu11.07Mn17.41Nb8.89Ti18.64W19.47,6,24.52,0.0,0.0,11.07,0.0,17.41,0.0,8.89,0.0,18.64,0.0,19.47,100.0,True,1071.3647,1497.5183,45.374825,418.8050333333333,1.3977670120843786,True,0.59548545,0.7279950894073236,0.467896714157303,0.4617701324963587,0.5832838658476253,False,435,1500.24794921875,218.75884499494333,0.1458151268321089,Medium,0.595485412442862,0.7279950894073236,0.467896714157303,0.4617701324963587,0.5632868371259618,0.1458151268321089,0.4916035963701304,342,5.7266299349147305,R01497,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,77.75999999999999,0.35313250436065013,0.5623894444781334,223,Very High
CAND_00755,Co33.21Fe6.45Mo6.54V15.66W38.14,5,0.0,33.21,0.0,0.0,6.45,0.0,6.54,0.0,0.0,0.0,15.66,38.14,100.0,True,930.2413,1194.6327,56.058174,320.013,1.284218122752906,True,0.47779256,0.490132091861387,0.658975365753067,0.2500673232078275,0.4926313387743581,False,1708,1046.6016764322917,164.3554443159019,0.1570372454171533,Low,0.4777925293423464,0.490132091861387,0.658975365753067,0.2500673232078275,0.469241827541157,0.1570372454171533,0.40555464346524,1459,11.108876872807302,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,97.84,0.7167318685211851,0.5622050613780406,225,Extreme
CAND_03136,Al9.31Co26.79Nb23.31W40.59,4,9.31,26.79,0.0,0.0,0.0,0.0,0.0,23.31,0.0,0.0,0.0,40.59,100.0,True,857.31775,1385.4073,54.65923,346.62420000000003,1.6159787915018724,True,0.4169764,0.6399517538447466,0.633954341617472,0.3070928303105153,0.521630959745574,False,1134,958.1049235026042,183.662457284156,0.1916934698683413,Low,0.4169763723802507,0.6399517538447466,0.633954341617472,0.3070928303105153,0.4994938245382461,0.1916934698683413,0.4191462294355195,1216,11.429657151634947,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,98.14,0.7384022799242411,0.5596737319069596,231,Extreme
CAND_03134,Al17.95Cr17.38Mo22.83Ni10.52W31.32,5,17.95,0.0,17.38,0.0,0.0,0.0,22.83,0.0,10.52,0.0,0.0,31.32,100.0,True,1019.05884,1328.3192,46.81458,347.961,1.3034764535770285,True,0.55186385,0.5951191616376486,0.4936476695953645,0.3099574774476181,0.5140004452364273,False,1273,1392.0085042317708,169.93487633045635,0.1220789067120254,Low,0.5518638198051284,0.5951191616376486,0.4936476695953645,0.3099574774476181,0.4876470321214399,0.1220789067120254,0.4345924597677082,963,7.806457863066488,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,93.82000000000001,0.4936359262522147,0.5561477090428391,246,Extreme
CAND_00487,Al29.62Co11.35Cr7.72Nb14.25V20.26W16.80,6,29.62,11.35,7.72,0.0,0.0,0.0,0.0,14.25,0.0,0.0,20.26,16.8,100.0,True,1132.1849,1190.9596,47.92813,483.3573333333333,1.0519125997710583,True,0.64620775,0.4872475223199958,0.5135642362529232,0.6001001455038454,0.5584426714785822,False,651,1397.731339518229,225.21721133646616,0.1611305441674465,Medium,0.646207721349464,0.4872475223199958,0.5135642362529232,0.6001001455038454,0.5617799063565571,0.1611305441674465,0.4838214868935037,400,6.240199329180733,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,84.61999999999999,0.3878268443569762,0.5548704345167783,249,Very High
CAND_01911,Al33.14Cu14.60Mo9.32Ni17.58W25.36,5,33.14,0.0,0.0,14.6,0.0,0.0,9.32,0.0,17.58,0.0,0.0,25.36,100.0,True,847.55005,1378.0051,50.1426,472.78626666666673,1.625868704633213,True,0.4088304,0.6341386366796039,0.5531714737960637,0.5774472611061864,0.5378006743736582,False,894,1403.432702636719,199.6606364234292,0.1422659141748043,Low,0.4088303896852412,0.6341386366796039,0.5531714737960637,0.5774472611061864,0.5433969403167738,0.1422659141748043,0.4757184238569655,468,6.009165064689132,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,81.76,0.37221925283659624,0.5536625406114728,252,Very High
CAND_01009,Al21.70Mn18.58Mo9.74V16.81W33.17,5,21.7,0.0,0.0,0.0,0.0,18.58,9.74,0.0,0.0,0.0,16.81,33.17,100.0,True,902.65155,1102.8506,47.660034,356.211,1.2217899583089995,True,0.45478353,0.4180535069862364,0.5087691647656755,0.3276365161079256,0.4381888823966701,False,2904,1567.7033203125,140.74337479917872,0.089776791932241,Low,0.4547834661995759,0.4180535069862364,0.5087691647656755,0.3276365161079256,0.4273106635148533,0.089776791932241,0.3921084268616194,1732,8.837318497857408,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,95.56,0.5632760367252704,0.5535723419140848,255,Extreme
CAND_00818,Al21.81Co36.51V15.77W25.91,4,21.81,36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,25.91,100.0,True,981.48834,1224.3788,56.860542,399.6143333333333,1.2474715666508402,True,0.5205312,0.5134923853560305,0.6733262397649139,0.4206461170759512,0.5416355493458881,False,847,1284.0245564778645,173.20645258990217,0.1348934112794657,Low,0.5205310963550988,0.5134923853560305,0.6733262397649139,0.4206461170759512,0.5319989596379986,0.1348934112794657,0.4687655724762989,534,6.125401331754076,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,83.12,0.3800716299729296,0.5530868623405834,258,Very High
CAND_04176,Al32.10Fe14.63Mn20.21Ti5.25W27.81,5,32.1,0.0,0.0,0.0,14.63,20.21,0.0,0.0,0.0,5.25,0.0,27.81,100.0,True,828.1932,1598.4054,39.011528,471.3476666666666,1.929991028421378,True,0.39268732,0.807224039280532,0.354085004883051,0.574364465346584,0.5346493364702591,False,939,1449.7431925455728,204.2242184262396,0.1408692377217834,Low,0.3926873298932846,0.807224039280532,0.354085004883051,0.574364465346584,0.5320902098508629,0.1408692377217834,0.4663901806252579,559,6.4498707910861555,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,86.64,0.40199126511119593,0.5528276351407104,263,Very High
CAND_02914,Al23.71Cu24.17Mo10.16Ni10.51Ti6.30W25.15,6,23.71,0.0,0.0,24.17,0.0,0.0,10.16,0.0,10.51,6.3,0.0,25.15,100.0,True,880.0001,1439.2803,47.556908,379.0481,1.6355455685777742,True,0.43589282,0.6822594543983291,0.5069246891218988,0.3765744523248113,0.5186630285166426,False,1187,1423.8905029296875,159.32149085997946,0.1118916732235883,Low,0.4358928041484406,0.6822594543983291,0.5069246891218988,0.3765744523248113,0.50041284999837,0.1118916732235883,0.450055398425259,746,6.3400336103954995,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,85.52,0.3945711802430822,0.5521789687928532,266,Very High
CAND_00988,Al34.06Nb24.89Ni17.15W23.90,4,34.06,0.0,0.0,0.0,0.0,0.0,0.0,24.89,17.15,0.0,0.0,23.9,100.0,True,893.9509,1442.741,49.071884,497.54640000000006,1.613892838230479,True,0.4475274,0.6849772213559107,0.5340210211129199,0.6305060919467157,0.5678325610371988,False,571,1284.6915771484375,209.8066539305199,0.1633128586366361,Low,0.4475273727143813,0.6849772213559107,0.5340210211129199,0.6305060919467157,0.5742579267824819,0.1633128586366361,0.4936401437662204,330,5.576794493090547,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,75.76,0.34301032453414854,0.552177831917633,267,Very High
CAND_00526,Al13.42Co18.70Nb18.19Ni9.13Ti6.93W33.63,6,13.42,18.7,0.0,0.0,0.0,0.0,0.0,18.19,9.13,6.93,0.0,33.63,100.0,True,947.1933,1526.7341,54.662277,363.3096,1.6118506145217917,True,0.49193007,0.7509389261684722,0.6340088391960322,0.3428482038453872,0.5827901474288191,False,439,1202.9855712890626,211.060792829132,0.1754474848796142,Medium,0.4919300129511593,0.7509389261684722,0.6340088391960322,0.3428482038453872,0.5549314955402628,0.1754474848796142,0.4721023292649243,501,7.2350596107483005,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,91.74,0.4550349397826711,0.5518989056480196,269,Extreme
CAND_04310,Al24.72Cu37.47Ni8.05W29.76,4,24.72,0.0,0.0,37.47,0.0,0.0,0.0,0.0,8.05,0.0,0.0,29.76,100.0,True,693.1095,1438.3546,46.975227,390.6648333333333,2.075219869414206,True,0.28003138,0.6815324809904542,0.4965209457696151,0.4014681102286273,0.4728196136752203,False,2112,1410.9494791666666,172.78402771751726,0.1224594007572594,Low,0.2800313840126927,0.6815324809904542,0.4965209457696151,0.4014681102286273,0.4648882302503473,0.1224594007572594,0.4141693053100305,1301,8.647646619474607,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,95.22,0.5504626940498182,0.5505852541529132,273,Extreme
CAND_04447,Al30.74Cr20.78Mo31.90W16.58,4,30.74,0.0,20.78,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,16.58,100.0,True,851.4378,1502.6195,46.434155,504.2142333333333,1.7648024211114055,True,0.4120727,0.7320011785811943,0.4868435208182985,0.6447946838595019,0.561652250310781,False,623,1231.7548177083331,200.12694104955187,0.1624730329221572,Low,0.4120726620955859,0.7320011785811943,0.4868435208182985,0.6447946838595019,0.5689280113386452,0.1624730329221572,0.489411792984571,359,5.696411260962796,R01497,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,77.42,0.35109107245284543,0.5504724863917874,276,Very High
CAND_00323,Cr16.56Cu16.71Mo8.65Ti16.72W41.36,5,0.0,0.0,16.56,16.71,0.0,0.0,8.65,0.0,0.0,16.72,0.0,41.36,100.0,True,943.2166,1371.8213,35.38587,317.954,1.45440748177406,True,0.48861364,0.6292823569349592,0.2892377512936199,0.2456550637409701,0.4445264980357475,False,2757,1302.5050699869792,173.19119066794462,0.1329677670042973,Low,0.4886135587824967,0.6292823569349592,0.2892377512936199,0.2456550637409701,0.4131971826880115,0.1329677670042973,0.364703387617597,2376,11.801345242202425,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,98.32,0.7635117843665057,0.5495590440360885,283,Extreme
CAND_00246,Al35.55Co6.22Ti11.51V30.26W16.46,5,35.55,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,30.26,16.46,100.0,True,1028.4761,1021.6156,46.439964,535.6884,0.9933294761144916,False,0.55971754,0.3542578012622133,0.4869474185648872,0.7122411092293152,0.5027656311367583,False,1499,1477.668859863281,226.9042714407444,0.1535555614684458,Medium,0.5597175455537085,0.3542578012622133,0.4869474185648872,0.7122411092293152,0.528290968652531,0.1535555614684458,0.4579675104509318,655,7.179024205490515,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,91.44,0.4512494505702073,0.5495548843405296,284,Extreme
CAND_00611,Al19.63Cr10.06Nb17.91V31.69W20.71,5,19.63,0.0,10.06,0.0,0.0,0.0,0.0,17.91,0.0,0.0,31.69,20.71,100.0,True,1261.5193,1112.3094,47.075424,361.653,0.8817220722393615,False,0.7540689,0.425481719226064,0.4983130343416482,0.3392982528823975,0.5293381945489652,False,1008,1429.7045491536458,150.26248718414405,0.105100377048598,Low,0.7540689153121614,0.425481719226064,0.4983130343416482,0.3392982528823975,0.5042904804405678,0.105100377048598,0.4563300229680321,673,5.574378397970459,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,75.7,0.34284710447762706,0.5491637990393718,286,Very High
CAND_00114,Al18.31Mn24.13Nb22.35V18.62W16.59,5,18.31,0.0,0.0,0.0,0.0,24.13,0.0,22.35,0.0,0.0,18.62,16.59,100.0,True,1018.93427,1179.071,52.570892,334.3533333333333,1.1571610066933948,True,0.55175996,0.4779111324994674,0.5966030570047356,0.2807974210746997,0.5001717165633216,False,1562,1543.0161295572916,160.8349707569382,0.1042341474441252,Low,0.5517599319846263,0.4779111324994674,0.5966030570047356,0.2807974210746996,0.4767678856408822,0.1042341474441252,0.4317633961460215,1004,6.878042136722502,R01497,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,90.12,0.43091651339905956,0.5485650915755712,290,Extreme
CAND_04126,Al15.28Cr37.26Mn31.43W16.03,4,15.28,0.0,37.26,0.0,0.0,31.43,0.0,0.0,0.0,0.0,0.0,16.03,100.0,True,816.22406,1717.99,58.724052,318.926,2.104801958271938,True,0.38270542,0.9011365640632614,0.7066563292373464,0.2477379759322209,0.5989773769750787,False,331,1184.903145345052,195.59535341337173,0.165072862015581,Low,0.382705409142837,0.9011365640632614,0.7066563292373464,0.2477379759322209,0.5595590695939164,0.165072862015581,0.4802781764445846,427,6.171453916200116,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,83.78,0.3831827266237804,0.5479789631830094,292,Very High
CAND_02761,Al16.53Co15.61Cu8.58Mn14.95Ni12.59W31.74,6,16.53,15.61,0.0,8.58,0.0,14.95,0.0,0.0,12.59,0.0,0.0,31.74,100.0,True,698.1204,1467.4526,56.451912,355.2386,2.10200497362958,True,0.28421035,0.7043838067140663,0.6660176262017345,0.3255527467511639,0.5119155712745975,False,1321,1407.576436360677,192.63064007314827,0.1368527030554727,Low,0.2842103314298352,0.7043838067140663,0.6660176262017345,0.3255527467511641,0.4950411277742,0.1368527030554727,0.4354487845643487,953,7.800053013494233,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,93.8,0.4932032446493659,0.547961071289351,293,Extreme
CAND_01366,Al19.59Mn20.12Mo7.86Ti19.94W32.49,5,19.59,0.0,0.0,0.0,0.0,20.12,7.86,0.0,0.0,19.94,0.0,32.49,100.0,True,941.433,1548.4237,41.93177,338.0053333333334,1.644751912568873,True,0.48712608,0.7679722657249661,0.4063154340952126,0.2886233421883293,0.5214018731648183,False,1141,1453.0569173177084,183.92576188439608,0.1265784978498409,Low,0.4871260873475817,0.7679722657249661,0.4063154340952126,0.2886233421883293,0.4875092823390224,0.1265784978498409,0.4327344106686487,989,7.551245655004635,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,92.96,0.4763949862418276,0.5473401253582494,296,Extreme
CAND_01629,Co6.62Mo11.02V43.22W39.14,4,0.0,6.62,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,43.22,39.14,100.0,True,997.99854,1005.6012,42.7911,317.705,1.0076179118264534,True,0.53430015,0.3416813262237841,0.4216851105586313,0.2451214782104954,0.4049839447647269,False,3726,1236.1845662434896,160.29271206669878,0.1296672976219039,Low,0.5343001313880282,0.3416813262237841,0.4216851105586313,0.2451214782104954,0.3856970115952347,0.1296672976219039,0.3414253138133474,2967,12.861303683445222,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,99.14,0.8351176061951445,0.5472330602260218,297,Extreme
CAND_04907,Co35.90Cr14.72Mn11.39W37.99,4,0.0,35.9,14.72,0.0,0.0,11.39,0.0,0.0,0.0,0.0,0.0,37.99,100.0,True,646.30475,1535.8213,57.357624,316.4246,2.376311335296429,True,0.24099757,0.7580753124189228,0.6822168749292735,0.2423776914104157,0.5066327379915333,False,1419,1054.0083658854169,181.10663999403263,0.1718265678488182,Low,0.240997559924704,0.7580753124189228,0.6822168749292735,0.2423776914104157,0.480916859670829,0.1718265678488182,0.4103993482189712,1376,10.480777526875507,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,97.36,0.6743004220554698,0.5471525330198869,298,Extreme
CAND_04949,Al32.00Mn9.99Nb15.62Ni17.14V9.41W15.84,6,32.0,0.0,0.0,0.0,0.0,9.99,0.0,15.62,17.14,0.0,9.41,15.84,100.0,True,1080.3247,1110.7113,51.910797,470.4390666666667,1.0281272776332708,True,0.6029578,0.4242266947007046,0.584796828215888,0.5724174138887955,0.5402171690468313,False,863,1464.9136474609377,237.14726202294767,0.161884806270993,High,0.602957796417317,0.4242266947007046,0.584796828215888,0.5724174138887955,0.5460996833056763,0.161884806270993,0.4700118982176502,525,6.603046399111786,R01366,Co1 Cr1 Fe1 Ni1 W0.5,Co:22.2222;Cr:22.2222;Fe:22.2222;Ni:22.2222;W:11.1111,87.9,0.4123390909032303,0.5468990426052559,299,Very High
CAND_02920,Al5.85Cr21.87Fe15.72Nb19.48W37.08,5,5.85,0.0,21.87,0.0,15.72,0.0,0.0,19.48,0.0,0.0,0.0,37.08,100.0,True,1005.3423,1562.8058,46.007706,290.198,1.5545012112537466,True,0.5404246,0.7792668581948802,0.4792162028401662,0.1861763489463648,0.5436379361131825,False,821,1067.7606770833331,165.3627494873325,0.1548687388816687,Low,0.540424617385377,0.7792668581948802,0.4792162028401662,0.1861763489463648,0.496271006841697,0.1548687388816687,0.4297207034301293,1033,8.704224232017898,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,95.3,0.5542848122439189,0.5467428226079519,300,Extreme
CAND_00656,Cr31.56Cu6.06Mn11.71V13.97W36.70,5,0.0,0.0,31.56,6.06,0.0,11.71,0.0,0.0,0.0,0.0,13.97,36.7,100.0,True,1063.0238,1041.3201,58.431816,309.048,0.9795830501300428,False,0.58852935,0.3697321963313216,0.701429498135251,0.2265702736429461,0.4968213819719073,False,1631,1141.2157063802083,168.2132673774894,0.1473983107987889,Low,0.5885293401780702,0.3697321963313216,0.701429498135251,0.2265702736429461,0.4715653270718972,0.1473983107987889,0.4109865969243111,1363,9.4391571251748,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,96.16,0.6039334321857498,0.5453685297268331,306,Extreme
CAND_04898,Al23.51Co10.00Fe5.58Nb32.20W28.71,5,23.51,10.0,0.0,0.0,5.58,0.0,0.0,32.2,0.0,0.0,0.0,28.71,100.0,True,946.09454,1505.5339,48.52069,406.4737,1.5913144309011404,True,0.49101374,0.7342899236388922,0.524162557602304,0.4353451484074935,0.5639335213341248,False,601,1345.1204020182292,196.86014558419592,0.1463513193977471,Low,0.4910136785074346,0.7342899236388922,0.524162557602304,0.4353451484074935,0.5462028270390311,0.1463513193977471,0.4764707099791947,463,5.606930477062415,R01773,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,76.1,0.34504617029465795,0.5452841411659188,307,Very High
